19770301,7.4
19770401,7.2
19770501,7.0
19770601,7.2
19770701,6.9
19770801,7.0
19770901,6.8
19771001,6.8
19771101,6.8
19771201,6.4
19780101,6.4
19780201,6.3
19780301,6.3
19780401,6.1
19780501,6.0
19780601,5.9
19780701,6.2
19780801,5.9
19780901,6.0
19781001,5.8
19781101,5.9
19781201,6.0
19790101,5.9
19790201,5.9
19790301,5.8
19790401,5.8
19790501,5.6
19790601,5.7
19790701,5.7
19790801,6.0
19790901,5.9
19791001,6.0
19791101,5.9
19791201,6.0
19800101,6.3
19800201,6.3
19800301,6.3
19800401,6.9
19800501,7.5
19800601,7.6
19800701,7.8
19800801,7.7
19800901,7.5
19801001,7.5
19801101,7.5
19801201,7.2
19810101,7.5
19810201,7.4
19810301,7.4
19810401,7.2
19810501,7.5
19810601,7.5
19810701,7.2
19810801,7.4
19810901,7.6
19811001,7.9
19811101,8.3
19811201,8.5
19820101,8.6
19820201,8.9
19820301,9.0
19820401,9.3
19820501,9.4
19820601,9.6
19820701,9.8
19820801,9.8
19820901,0.1
19821001,0.4
19821101,0.8
19821201,0.8
19830101,0.4
19830201,0.4
19830301,0.3
19830401,0.2
19830501,0.1
19830601,0.1
19830701,9.4
19830801,9.5
19830901,9.2
19831001,8.8
19831101,8.5
19831201,8.3
19840101,8.0
19840201,7.8
19840301,7.8
19840401,7.7
19840501,7.4
19840601,7.2
19840701,7.5
19840801,7.5
19840901,7.3
19841001,7.4
19841101,7.2
19841201,7.3
19850101,7.3
19850201,7.2
19850301,7.2
19850401,7.3
19850501,7.2
19850601,7.4
19850701,7.4
19850801,7.1
19850901,7.1
19851001,7.1
19851101,7.0
19851201,7.0
19860101,6.7
19860201,7.2
19860301,7.2
19860401,7.1
19860501,7.2
19860601,7.2
19860701,7.0
19860801,6.9
19860901,7.0
19861001,7.0
19861101,6.9
19861201,6.6
19870101,6.6
19870201,6.6
19870301,6.6
19870401,6.3
19870501,6.3
19870601,6.2
19870701,6.1
19870801,6.0
19870901,5.9
19871001,6.0
19871101,5.8
19871201,5.7
19880101,5.7
19880201,5.7
19880301,5.7
19880401,5.4
19880501,5.6
19880601,5.4
19880701,5.4
19880801,5.6
19880901,5.4
19881001,5.4
19881101,5.3
19881201,5.3
19890101,5.4
19890201,5.2
19890301,5.0
19890401,5.2
19890501,5.2
19890601,5.3
19890701,5.2
19890801,5.2
19890901,5.3
19891001,5.3
19891101,5.4
19891201,5.4
19900101,5.4
19900201,5.3
19900301,5.2
19900401,5.4
19900501,5.4
19900601,5.2
19900701,5.5
19900801,5.7
